timestamp,lat,lon,altitude_m,ground_speed_mps,air_speed_mps,heading_deg,pitch_deg,roll_deg,yaw_deg,battery_percent,battery_voltage,mode,armed,autonomous,source,target
2026-04-22T10:03:49.840110+00:00,39.92846969570437,32.86690004024332,118.0013895518484,36.8851227615515,32.21535858271734,168.20873903535735,11.746782817482895,3.678241459923396,168.20873903535735,96,15.582753502679564,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:50.053585+00:00,39.92848934918997,32.8667969014287,116.69976300311811,36.63209366648874,32.60421450084542,170.21409131831524,11.825396759861523,3.0594085722043425,170.21409131831524,96,15.577183079671347,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:50.242833+00:00,39.92850538151749,32.86669313804859,115.36532101859237,36.35527782752848,32.99000034189564,172.2194436012731,11.889526069939436,2.4368282915541317,172.2194436012731,96,15.571612656663131,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:50.448026+00:00,39.928517773049336,32.86658887720016,114.00459969443543,36.05543804309745,33.371977805430625,174.22479588423099,11.93909219733097,1.811263200964779,174.22479588423099,96,15.566042233654915,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:50.653996+00:00,39.92852650860743,32.866484246589906,112.6242638430037,35.7334005567975,33.749415879322996,176.23014816718887,11.974034429728164,1.1834795394472324,176.23014816718887,96,15.560471810646698,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:50.854711+00:00,39.92853157749182,32.866379374377246,111.23107434859828,35.390052780594715,34.12159223873505,178.23550045014673,11.99430996726575,0.5542462634844022,178.23550045014673,96,15.554901387638482,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:51.069313+00:00,39.92853297349374,32.866274389017526,109.83185505265705,35.02634084945193,34.48779462847312,180.24085273310462,11.999893974945637,-0.07566589484437675,180.24085273310462,96,15.549330964630265,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:51.270417+00:00,39.928530694903266,32.86616941910468,108.43345933058274,34.64326701414314,34.84732222607114,182.2462050160625,11.990779613056686,-0.7054853719137628,182.2462050160625,96,15.54376054162205,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:51.472537+00:00,39.92852474451139,32.86606459321373,107.04273652391366,34.241886879434304,35.199486982994664,184.25155729902036,11.966978045552485,-1.3344407176213675,184.25155729902036,96,15.538190118613834,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:51.675435+00:00,39.928515129606595,32.86596003974328,105.66649839225244,33.82330649524083,35.54361494139871,186.25690958197822,11.928518426376913,-1.961761540317664,186.25690958197822,95,15.532619695605616,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:51.878754+00:00,39.92850186196594,32.86585588675826,104.31148574927079,33.388679308777746,35.879047523919475,188.26226186493614,11.8754478637542,-2.5866794504394224,188.26226186493614,95,15.5270492725974,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:52.071745+00:00,39.928484957840624,32.86575226183305,102.98433544620764,32.93920298610091,36.20514279403149,190.267614147894,11.807831362487246,-3.208429001690838,190.267614147894,95,15.521478849589185,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:52.291737+00:00,39.928464437936086,32.86564929189523,101.69154786457513,32.47611611179807,36.52127668455831,192.27296643085188,11.725751744334863,-3.8262486286195303,192.27296643085188,95,15.515908426580967,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:52.493317+00:00,39.928440327386646,32.86554710307009,100.43945507729319,32.00069477592421,36.826844191985536,194.27831871380977,11.62930954656548,-4.439381579438989,194.27831871380977,95,15.510338003572752,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:52.713244+00:00,39.928412655724706,32.865445820526176,99.2341898341997,31.51424905758606,37.1212605342907,196.28367099676763,11.51862289881156,-5.047076842954882,196.28367099676763,95,15.504767580564534,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:52.898775+00:00,39.9283814568446,32.86534556832192,98.08165552384477,31.018119414865886,37.40396227007403,198.2890232797255,11.39382737837557,-5.648590068459858,198.2890232797255,95,15.499197157556319,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:53.123662+00:00,39.92834676896104,32.865246469253755,96.98749725869669,30.513672991032436,37.67440837684856,200.2943755626834,11.255075844164743,-6.243184477470084,200.2943755626834,95,15.493626734548103,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:53.307131+00:00,39.92830863456236,32.865148644705634,95.95707422538393,30.002299847217728,37.932081286425756,202.29972784564126,11.102538249458025,-6.8301317661867555,202.29972784564126,95,15.488056311539886,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:53.512097+00:00,39.92826710035843,32.8650522145004,94.99543343540167,29.485409131940994,38.176487875415404,204.30508012859912,10.93640143373457,-7.408712997577179,204.30508012859912,95,15.48248588853167,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:53.730955+00:00,39.92822221722346,32.864957296753005,94.1072850048521,28.964425198035077,38.40716040894407,206.31043241155703,10.756868893818726,-7.978219481982738,206.31043241155703,94,15.476915465523453,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:53.969729+00:00,39.928174040133655,32.86486400772581,93.29697908429816,28.440783677675597,38.62365743578604,208.31578469451492,10.564160534621895,-8.537953645175099,208.31578469451492,94,15.471345042515237,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:54.160713+00:00,39.92812262809995,32.8647724616862,92.56848455172826,28.08407247367147,38.82556463319385,210.3211369774728,10.358512399786493,-9.087229882797415,210.3211369774728,94,15.465774619507021,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:54.339959+00:00,39.92806804409564,32.86468277076664,91.9253695729939,28.60869695348237,39.01249559981138,212.3264892604307,10.140176382562014,-9.62537540014393,212.3264892604307,94,15.460204196498804,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:54.553166+00:00,39.92801035497932,32.86459504482729,91.37078412493517,29.131644097631366,39.184092595152265,214.33184154338858,9.909419917267304,-10.151731036249368,214.33184154338858,94,15.454633773490588,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:54.749537+00:00,39.92794963141293,32.864509391321455,90.90744456679568,29.651472864087363,39.34002722422835,216.3371938263465,9.666525651716945,-10.665652071278679,216.3371938263465,94,15.449063350482371,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:54.956200+00:00,39.92788594777525,32.86442591516396,90.53762033549653,30.16675080387379,39.48000106601792,218.34254610930435,9.411791101013044,-11.166509016228225,218.34254610930435,94,15.443492927474155,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:55.166185+00:00,39.92781938207078,32.86434471860267,90.26312282993527,30.67605800834932,39.60374624457113,220.34789839226224,9.145528283126431,-11.653688383971087,220.34789839226224,94,15.43792250446594,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:55.368107+00:00,39.92775001583418,32.86426590109322,90.0852965387551,31.177991021932254,39.7110259416595,222.35325067522015,8.868063336713654,-12.126593440702091,222.35325067522015,94,15.432352081457722,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:55.593566+00:00,39.92767793403041,32.86418955917719,90.00501245504012,31.671166709486542,39.80163484998856,224.35860295817804,8.579736121637916,-12.584644936862086,224.35860295817804,93,15.426781658449507,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:55.781874+00:00,39.92760322495067,32.86411578636389,90.02266381019172,32.15422606771246,39.87539956610609,226.36395524113593,8.280899802683237,-13.027281816646234,226.36395524113593,93,15.42121123544129,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:55.983400+00:00,39.92752598010424,32.8640446730158,90.1381641478813,32.625837970039164,39.93217892225431,228.3693075240938,7.971920416971761,-13.453961905227203,228.3693075240938,93,15.415640812433073,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:56.190426+00:00,39.9274462941064,32.86397630623786,90.35094774751335,33.0847028346997,39.97186425653064,230.3746598070517,7.653176425614044,-13.864162572851534,230.3746598070517,93,15.410070389424858,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:56.393611+00:00,39.927364264562534,32.86391076977083,90.65997239512468,33.52955620588057,39.9943796208402,232.3800120900096,7.325058250141527,-14.257381374995743,232.3800120900096,93,15.40449996641664,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:56.597314+00:00,39.92727999194857,32.8638481438887,91.06372448814783,33.95917223807764,39.999681926242076,234.38536437296747,6.987967794288979,-14.633136667798025,234.38536437296747,93,15.398929543408425,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:56.794837+00:00,39.92719357948793,32.863788505300334,91.56022644903568,34.37236707405688,39.98776102541104,236.39071665592536,6.642317951712674,-14.99096819801176,236.39071665592536,93,15.393359120400207,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:56.998293+00:00,39.927105133025066,32.86373192705554,92.14704641143533,34.76800210711137,39.95863973205708,238.39606893888327,6.288532100247304,-15.33043766675819,238.39606893888327,93,15.387788697391992,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:57.206215+00:00,39.92701476089583,32.863678478455604,92.82131013146818,35.14498711862537,39.912373777265515,240.40142122184116,5.927043583321061,-15.651129266387727,240.40142122184116,93,15.382218274383776,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:57.408126+00:00,39.92692257379479,32.863628224968366,93.57971506577508,35.5022832822992,39.849051702841194,242.40677350479905,5.558295179164132,-15.952650189792344,242.40677350479905,93,15.376647851375559,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:57.615578+00:00,39.92682868463962,32.86358122814808,94.41854654737197,35.838906026756625,39.76879469186103,244.41212578775693,5.182738558460739,-16.23463111154515,244.41212578775693,92,15.371077428367343,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:57.816796+00:00,39.92673320843278,32.86353754555995,95.3336959800869,36.1539277486465,39.671756336758946,246.41747807071482,4.8008337311090195,-16.496726640277856,246.41747807071482,92,15.365507005359126,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
2026-04-22T10:03:58.011922+00:00,39.926636262120695,32.86349723070971,96.32068096246202,36.446480368762295,39.55812234538732,248.4228303536727,4.413048482766438,-16.738615741742024,248.4228303536727,92,15.35993658235091,GUIDED,True,True,simulation,"{""center_x"": 0, ""center_y"": 0, ""width"": 0, ""height"": 0, ""locked"": false, ""qr_text"": """"}"
